     lat_deg     lon_deg    depth_km   length_km    width_km  slp_strk_m  slp_ddip_m    slp_am_m  strike_deg     dip_deg    rake_deg sig_stk_MPa sig_ddi_MPa sig_nrm_MPa
     34.7276     97.6707     15.0444      1.7933      1.8887      0.0023     -0.0028      0.0036    100.9602     69.1295     50.0000     -1.2152      1.2651     -0.0534
     34.7217     97.6689     16.8086      1.7935      1.8887      0.0016     -0.0019      0.0025    100.9604     69.0247     50.0000     -0.6922      0.6372     -0.0433
     34.7157     97.6671     18.5715      1.7936      1.8887      0.0002     -0.0003      0.0003    100.9607     68.9199     50.0000     -0.5057      0.4504     -0.0361
     34.7098     97.6653     20.3331      1.7937      1.8887      0.0006      0.0007      0.0009    100.9609     68.8153    -50.0000     -0.3712      0.3465     -0.0306
     34.7038     97.6635     22.0936      1.7938      1.8887      0.0002     -0.0002      0.0003    100.9611     68.7106     50.0000     -0.2978      0.2517     -0.0263
     34.6978     97.6617     23.8527      1.7940      1.8887      0.0001      0.0001      0.0001    100.9614     68.6061    -50.0000     -0.2537      0.2030     -0.0227
     34.6917     97.6599     25.6106      1.7941      1.8887      0.0006     -0.0008      0.0010    100.9616     68.5016     50.0000     -0.2101      0.1441     -0.0198
     34.6857     97.6581     27.3673      1.7942      1.8887      0.0000     -0.0000      0.0000    100.9618     68.3973     50.0000     -0.1902      0.1335     -0.0173
     34.6796     97.6563     29.1226      1.7943      1.8887      0.0003      0.0004      0.0005    100.9621     68.2929    -50.0000     -0.1441      0.1277     -0.0151
     34.7706     97.7049      0.8874      1.9943      1.8885      0.0004     -0.0005      0.0007    100.0286     69.9883     50.0000     -5.0611     -0.2421     -0.2371
     34.7649     97.7032      2.6611      1.9945      1.8885      0.4946      0.0216      0.4951    100.0289     69.8830     -2.4997     -1.4764      0.9095     -0.1341
     34.7592     97.7015      4.4338      1.9946      1.8885      1.1196     -0.1405      1.1284    100.0291     69.7777      7.1530      3.1868      0.3229     -0.0574
     34.7535     97.6998      6.2053      1.9947      1.8885      1.3538     -0.4235      1.4185    100.0294     69.6726     17.3714      4.5805     -1.4376     -0.0270
     34.7478     97.6980      7.9755      1.9949      1.8885      1.1025     -0.6387      1.2742    100.0297     69.5674     30.0836      2.6003     -2.9194     -0.0174
     34.7420     97.6963      9.7446      1.9950      1.8885      0.6427     -0.6227      0.8949    100.0299     69.4624     44.0965     -0.2920     -2.7131     -0.0169
     34.7362     97.6946     11.5124      1.9951      1.8885      0.3077     -0.3667      0.4787    100.0302     69.3574     50.0000     -1.3347     -0.3408     -0.0198
     34.7303     97.6928     13.2790      1.9953      1.8885      0.0897     -0.1069      0.1396    100.0305     69.2525     50.0000     -1.7234      1.5503     -0.0239
     34.7245     97.6910     15.0444      1.9954      1.8885      0.0011      0.0013      0.0016    100.0308     69.1477    -50.0000     -1.4626      1.6141     -0.0264
     34.7186     97.6893     16.8086      1.9955      1.8885      0.0021     -0.0025      0.0032    100.0311     69.0429     50.0000     -0.7728      0.7141     -0.0259
     34.7126     97.6875     18.5715      1.9957      1.8884      0.0006     -0.0007      0.0009    100.0313     68.9382     50.0000     -0.5444      0.4921     -0.0238
     34.7067     97.6857     20.3332      1.9958      1.8884      0.0005     -0.0006      0.0007    100.0316     68.8336     50.0000     -0.4064      0.3495     -0.0214
     34.7007     97.6839     22.0936      1.9960      1.8884      0.0001     -0.0001      0.0001    100.0319     68.7290     50.0000     -0.3279      0.2718     -0.0191
     34.6947     97.6821     23.8527      1.9961      1.8884      0.0000     -0.0000      0.0000    100.0322     68.6246     50.0000     -0.2622      0.2180     -0.0169
     34.6887     97.6803     25.6106      1.9962      1.8884      0.0002     -0.0003      0.0003    100.0325     68.5202     50.0000     -0.2241      0.1576     -0.0149
     34.6826     97.6785     27.3673      1.9964      1.8884      0.0043      0.0052      0.0068    100.0328     68.4159    -50.0000     -0.1207      0.2317     -0.0131
     34.6765     97.6767     29.1226      1.9965      1.8884      0.0000     -0.0000      0.0000    100.0332     68.3116      0.0000     -0.1615      0.1133     -0.0116
     34.7676     97.7253      0.8874      1.7949      1.8885      0.0345      0.0412      0.0537    100.0289     69.9884    -50.0000     -5.7881     -0.2617     -0.5134
     34.7620     97.7236      2.6611      1.7951      1.8885      0.5671      0.0934      0.5747    100.0291     69.8830     -9.3512     -2.6011      2.0116     -0.2061
     34.7563     97.7219      4.4338      1.7952      1.8885      1.3364     -0.1500      1.3448    100.0294     69.7778      6.4036      3.1074      0.7825     -0.1008
     34.7505     97.7202      6.2053      1.7953      1.8885      1.6461     -0.5475      1.7348    100.0296     69.6726     18.3990      5.1739     -2.0262     -0.0676
     34.7448     97.7185      7.9755      1.7954      1.8885      1.3507     -0.8246      1.5825    100.0299     69.5674     31.4020      3.0501     -4.0501     -0.0511
     34.7390     97.7167      9.7446      1.7956      1.8885      0.7921     -0.7875      1.1170    100.0302     69.4624     44.8330     -0.2551     -3.6373     -0.0394
     34.7332     97.7150     11.5124      1.7957      1.8885      0.3821     -0.4554      0.5945    100.0305     69.3574     50.0000     -1.3779     -0.5576     -0.0320
     34.7274     97.7132     13.2790      1.7958      1.8885      0.1095     -0.1305      0.1703    100.0307     69.2525     50.0000     -1.9311      1.8161     -0.0292
     34.7215     97.7115     15.0444      1.7959      1.8885      0.0030     -0.0036      0.0047    100.0310     69.1477     50.0000     -1.6031      1.7721     -0.0284
     34.7156     97.7097     16.8086      1.7960      1.8885      0.0016     -0.0020      0.0026    100.0313     69.0429     50.0000     -0.8543      0.8215     -0.0271
     34.7097     97.7079     18.5715      1.7962      1.8884      0.0005     -0.0007      0.0009    100.0316     68.9382     50.0000     -0.5845      0.5387     -0.0250
